Paper Name:,Field,First Pass,Second Pass,Matches,FAIR Letter
The Fact Selection Problem in LLM-Based Program Repair,F1.2. Different versions of the software are assigned distinct identifiers.,,Yes,False,F
The Fact Selection Problem in LLM-Based Program Repair,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,,Yes,False,F
The Fact Selection Problem in LLM-Based Program Repair,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,,Yes,False,F
The Fact Selection Problem in LLM-Based Program Repair,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",,Yes,False,F
The Fact Selection Problem in LLM-Based Program Repair,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",,Yes,False,I
The Fact Selection Problem in LLM-Based Program Repair,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",,Yes,False,I
The Fact Selection Problem in LLM-Based Program Repair,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",,Yes,False,R
The Fact Selection Problem in LLM-Based Program Repair,R1.1. Software is given a clear and accessible license.,,No,False,R
The Fact Selection Problem in LLM-Based Program Repair,R1.2. Software is associated with detailed provenance (version history).,,Yes,False,R
The Fact Selection Problem in LLM-Based Program Repair,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",,Yes,False,R
The Fact Selection Problem in LLM-Based Program Repair,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",,Yes,False,R
The Power of Types: Exploring the Impact of Type Checking on Neural Bug Detection in Dynamically Typed Languages,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,No,False,A
The Power of Types: Exploring the Impact of Type Checking on Neural Bug Detection in Dynamically Typed Languages,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: datasets used but not referenced appropriately,Yes,False,I
The Power of Types: Exploring the Impact of Type Checking on Neural Bug Detection in Dynamically Typed Languages,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
The Power of Types: Exploring the Impact of Type Checking on Neural Bug Detection in Dynamically Typed Languages,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
The Same Only Different: On Information Modality for Configuration Performance Analysis,F1. Software is assigned a globally unique and persistent identifier (DOI),Yes,No,False,F
The Same Only Different: On Information Modality for Configuration Performance Analysis,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,Yes,No,False,F
The Same Only Different: On Information Modality for Configuration Performance Analysis,F1.2. Different versions of the software are assigned distinct identifiers.,Yes,No,False,F
The Same Only Different: On Information Modality for Configuration Performance Analysis,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,Yes,No,False,F
The Same Only Different: On Information Modality for Configuration Performance Analysis,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,Yes,No,False,F
The Same Only Different: On Information Modality for Configuration Performance Analysis,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",Yes,No,False,F
The Same Only Different: On Information Modality for Configuration Performance Analysis,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
The Same Only Different: On Information Modality for Configuration Performance Analysis,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
The Same Only Different: On Information Modality for Configuration Performance Analysis,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
The Same Only Different: On Information Modality for Configuration Performance Analysis,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
The Same Only Different: On Information Modality for Configuration Performance Analysis,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,Yes,False,A
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,"A2. Metadata are accessible, even when the software is no longer available.",No,Software is currently available,False,A
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
The Seeds of the Future Sprout from History: Fuzzing for Unveiling Vulnerabilities in Prospective Deep-Learning Libraries,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,F1. Software is assigned a globally unique and persistent identifier (DOI),Yes,No,False,F
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,F1.2. Different versions of the software are assigned distinct identifiers.,Yes,No,False,F
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,Yes,No,False,F
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,Yes,No,False,F
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",Yes,No,False,F
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,R1.1. Software is given a clear and accessible license.,Yes,No,False,R
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Tiver: Identifying Adaptive Versions of C/C++ Third-Party Open-Source Components Using a Code Clustering Technique,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Topseed: Learning Seed Selection Strategies for Symbolic Execution from Scratch,"A2. Metadata are accessible, even when the software is no longer available.",Yes,Software is currently available,False,A
Topseed: Learning Seed Selection Strategies for Symbolic Execution from Scratch,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Topseed: Learning Seed Selection Strategies for Symbolic Execution from Scratch,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Topseed: Learning Seed Selection Strategies for Symbolic Execution from Scratch,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Topseed: Learning Seed Selection Strategies for Symbolic Execution from Scratch,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Toward a Better Understanding of Probabilistic Delta Debugging,"A2. Metadata are accessible, even when the software is no longer available.",Yes,Software is currently available,False,A
Toward a Better Understanding of Probabilistic Delta Debugging,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,No: datasets used but not referenced appropriately,False,I
Toward a Better Understanding of Probabilistic Delta Debugging,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Towards Better Answers: Automated Stack Overflow Post Updating,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,Yes,No,False,F
Towards Better Answers: Automated Stack Overflow Post Updating,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Towards Better Answers: Automated Stack Overflow Post Updating,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Towards High-Strength Combinatorial Interaction Testing for Highly Configurable Software Systems,"A2. Metadata are accessible, even when the software is no longer available.",Yes,Software is currently available,False,A
Towards High-Strength Combinatorial Interaction Testing for Highly Configurable Software Systems,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Towards High-Strength Combinatorial Interaction Testing for Highly Configurable Software Systems,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Towards High-Strength Combinatorial Interaction Testing for Highly Configurable Software Systems,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No: program does not use external libraries,Yes,False,R
Towards High-Strength Combinatorial Interaction Testing for Highly Configurable Software Systems,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Towards More Trustworthy Deep Code Models by Enabling Out-of-Distribution Detection,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,Yes,False,A
Towards More Trustworthy Deep Code Models by Enabling Out-of-Distribution Detection,"A1.1. The protocol is open, free, and universally implementable.",No,Yes,False,A
Towards More Trustworthy Deep Code Models by Enabling Out-of-Distribution Detection,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",No,Not necessary,False,A
Towards More Trustworthy Deep Code Models by Enabling Out-of-Distribution Detection,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Towards More Trustworthy Deep Code Models by Enabling Out-of-Distribution Detection,F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
Towards More Trustworthy Deep Code Models by Enabling Out-of-Distribution Detection,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No,No: no datasets used,False,I
Towards More Trustworthy Deep Code Models by Enabling Out-of-Distribution Detection,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No,Yes,False,R
Towards Neural Synthesis for SMT-Assisted Proof-Oriented Programming,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,Artefact Unavailable,False,I
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),,Yes,False,A
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"A1.1. The protocol is open, free, and universally implementable.",,Yes,False,A
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",,Not necessary,False,A
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"A2. Metadata are accessible, even when the software is no longer available.",,No,False,A
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,F1. Software is assigned a globally unique and persistent identifier (DOI),,No,False,F
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,,No,False,F
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,F1.2. Different versions of the software are assigned distinct identifiers.,,No,False,F
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,,No,False,F
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,,No,False,F
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",,No,False,F
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",,Yes,False,I
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",,No: datasets used but not referenced appropriately,False,I
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",,Yes,False,R
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,R1.1. Software is given a clear and accessible license.,,No,False,R
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,R1.2. Software is associated with detailed provenance (version history).,,No,False,R
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",,Yes,False,R
Towards Understanding the Characteristics of Code Generation Errors Made by Large Language Models,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",,Yes,False,R
TraceFL: Interpretability-Driven Debugging in Federated Learning via Neuron Provenance,"A2. Metadata are accessible, even when the software is no longer available.",Yes,Software is currently available,False,A
TraceFL: Interpretability-Driven Debugging in Federated Learning via Neuron Provenance,R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
TransferFuzz: Fuzzing with Historical Trace for Verifying Propagated Vulnerability Code,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,Yes,False,A
TransferFuzz: Fuzzing with Historical Trace for Verifying Propagated Vulnerability Code,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
TransferFuzz: Fuzzing with Historical Trace for Verifying Propagated Vulnerability Code,R1.1. Software is given a clear and accessible license.,No,Yes,False,R
Treefix: Enabling Execution with a Tree of Prefixes,"A2. Metadata are accessible, even when the software is no longer available.",Software is currently available,Yes,False,A
Treefix: Enabling Execution with a Tree of Prefixes,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,Yes,No,False,F
Treefix: Enabling Execution with a Tree of Prefixes,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
Treefix: Enabling Execution with a Tree of Prefixes,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
Tumbling Down the Rabbit Hole: How do Assisting Exploration Strategies Facilitate Grey-Box Fuzzing?,"A2. Metadata are accessible, even when the software is no longer available.",No,Software is currently available,False,A
Tumbling Down the Rabbit Hole: How do Assisting Exploration Strategies Facilitate Grey-Box Fuzzing?,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",No,Yes,False,I
Tumbling Down the Rabbit Hole: How do Assisting Exploration Strategies Facilitate Grey-Box Fuzzing?,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
Tumbling Down the Rabbit Hole: How do Assisting Exploration Strategies Facilitate Grey-Box Fuzzing?,R1.1. Software is given a clear and accessible license.,No,Yes,False,R
Tumbling Down the Rabbit Hole: How do Assisting Exploration Strategies Facilitate Grey-Box Fuzzing?,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",No: program does not use external libraries,Yes,False,R
Tumbling Down the Rabbit Hole: How do Assisting Exploration Strategies Facilitate Grey-Box Fuzzing?,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",No,Yes,False,R
"UML is Back. Or is it? Investigating the Past, Present, and Future of UML in Open Source Software",F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
"UML is Back. Or is it? Investigating the Past, Present, and Future of UML in Open Source Software",F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
"UML is Back. Or is it? Investigating the Past, Present, and Future of UML in Open Source Software",F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,No,Yes,False,F
"UML is Back. Or is it? Investigating the Past, Present, and Future of UML in Open Source Software","I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
"UML is Back. Or is it? Investigating the Past, Present, and Future of UML in Open Source Software",R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
Understanding and Detecting Peer Dependency Resolving Loop in npm Ecosystem,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Understanding and Detecting Peer Dependency Resolving Loop in npm Ecosystem,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Understanding and Detecting Peer Dependency Resolving Loop in npm Ecosystem,R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
Understanding and Detecting Peer Dependency Resolving Loop in npm Ecosystem,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,F1. Software is assigned a globally unique and persistent identifier (DOI),No,Yes,False,F
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,No,Yes,False,F
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,No,Yes,False,F
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",No,Yes,False,F
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,R1.1. Software is given a clear and accessible license.,No,Yes,False,R
Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,R1.2. Software is associated with detailed provenance (version history).,No,Yes,False,R
Understanding the Response to Open-Source Dependency Abandonment in the npm Ecosystem,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",No: no datasets used,Yes,False,I
Understanding the Response to Open-Source Dependency Abandonment in the npm Ecosystem,R1.1. Software is given a clear and accessible license.,No,Yes,False,R
Understanding the Response to Open-Source Dependency Abandonment in the npm Ecosystem,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Understanding the Response to Open-Source Dependency Abandonment in the npm Ecosystem,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Unseen Horizons: Unveiling the Real Capability of LLM Code Generation Beyond the Familiar,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
Unseen Horizons: Unveiling the Real Capability of LLM Code Generation Beyond the Familiar,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",Yes,No: program uses external libraries but are not referenced appropriately,False,R
Unseen Horizons: Unveiling the Real Capability of LLM Code Generation Beyond the Familiar,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Unveiling the Energy Vampires: A Methodology for Debugging Software Energy Consumption,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",Not necessary,Yes,False,A
Unveiling the Energy Vampires: A Methodology for Debugging Software Energy Consumption,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Unveiling the Energy Vampires: A Methodology for Debugging Software Energy Consumption,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),,Artefact Unavailable,False,A
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"A1.1. The protocol is open, free, and universally implementable.",,Artefact Unavailable,False,A
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",,Artefact Unavailable,False,A
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"A2. Metadata are accessible, even when the software is no longer available.",,Artefact Unavailable,False,A
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,F1. Software is assigned a globally unique and persistent identifier (DOI),,Artefact Unavailable,False,F
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,,Artefact Unavailable,False,F
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,F1.2. Different versions of the software are assigned distinct identifiers.,,Artefact Unavailable,False,F
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,,Artefact Unavailable,False,F
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,F3. Metadata clearly and explicitly include the identifier of the software they describe. i.e. is the DOI in the metadata?,,Artefact Unavailable,False,F
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"F4. Metadata are FAIR, searchable and indexable. i.e. can I export it to a machine-readable format (usually yes if on Zenodo)",,Artefact Unavailable,False,F
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"I1. Software reads, writes and exchanges data in a way that meets domain-relevant community standards. i.e. is it reading/writing to appropriate files e.g. JSON, CSV, or is data being taken from an API?",,Artefact Unavailable,False,I
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",,Artefact Unavailable,False,I
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",,Artefact Unavailable,False,R
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,R1.1. Software is given a clear and accessible license.,,Artefact Unavailable,False,R
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,R1.2. Software is associated with detailed provenance (version history).,,Artefact Unavailable,False,R
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"R2. Software includes qualified references to other software. e.g. external libraries, frameworks",,Artefact Unavailable,False,R
User Personas Improve Social Sustainability by Encouraging Software Developers to Deprioritize Antisocial Features,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",,Artefact Unavailable,False,R
Vulnerability Detection with Code Language Models: How Far are We?,"A2. Metadata are accessible, even when the software is no longer available.",No,Software is currently available,False,A
Vulnerability Detection with Code Language Models: How Far are We?,F1.1. Components of the software representing levels of granularity are assigned distinct identifiers. e.g. datasets. Software tools on their own are assumed to be sufficient granular so long as it is just the software.,No,Yes,False,F
Vulnerability Detection with Code Language Models: How Far are We?,F1.2. Different versions of the software are assigned distinct identifiers.,No,Yes,False,F
Vulnerability Detection with Code Language Models: How Far are We?,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
Vulnerability Detection with Code Language Models: How Far are We?,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
WDD: Weighted Delta Debugging,"A1.2. The protocol allows for an authentication and authorization procedure, where necessary.",Not necessary,No,False,A
WDD: Weighted Delta Debugging,"A2. Metadata are accessible, even when the software is no longer available.",Yes,Software is currently available,False,A
WDD: Weighted Delta Debugging,"I2. Software includes qualified references to other objects. e.g. This could mean datasets, etc not libraries",Yes,No: no datasets used,False,I
WDD: Weighted Delta Debugging,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",Yes,No,False,R
WDD: Weighted Delta Debugging,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
WDD: Weighted Delta Debugging,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
Weakly-Supervised Log-Based Anomaly Detection with Inexact Labels via Multi-Instance Learning,F2. Software is described with rich metadata. NOTE you can check the metadata from Zenodo by exporting to JSON at the bottom right of the page.,No,Yes,False,F
Weakly-Supervised Log-Based Anomaly Detection with Inexact Labels via Multi-Instance Learning,"R1. Software is described with a plurality of accurate and relevant attributes. e.g. README, CITATION.cff, CONTRIBUTING.md",No,Yes,False,R
Weakly-Supervised Log-Based Anomaly Detection with Inexact Labels via Multi-Instance Learning,R1.2. Software is associated with detailed provenance (version history).,Yes,No,False,R
Weakly-Supervised Log-Based Anomaly Detection with Inexact Labels via Multi-Instance Learning,"R3. Software meets domain-relevant community standards. i.e. well documented? docstrings? inline comments, indents okay?",Yes,No,False,R
What You See is What You Get: Attention-Based Self-Guided Automatic Unit Test Generation,A1. Software is retrievable by its identifier using a standardised communications protocol. (Github DOES count),No,Yes,False,A
What You See is What You Get: Attention-Based Self-Guided Automatic Unit Test Generation,"A1.1. The protocol is open, free, and universally implementable.",No,Yes,False,A
